entity,year,coal_consumption
Russia,1967,0
Russia,1968,0
Russia,1969,0
Russia,1970,0
Russia,1971,0
Russia,1972,0
Russia,1973,0
Russia,1974,0
Russia,1975,0
Russia,1976,0
Russia,1977,0
Russia,1978,0
Russia,1979,0
Russia,1980,0
Russia,1981,0
Russia,1982,0
Russia,1983,0
Russia,1984,0
Russia,1985,2303.88501
Russia,1986,2366.460938
Russia,1987,2402.564209
Russia,1988,2367.101807
Russia,1989,2288.867188
Russia,1990,2120.213379
Russia,1991,1942.911011
Russia,1992,1825.706543
Russia,1993,1647.869751
Russia,1994,1441.225098
Russia,1995,1388.345703
Russia,1996,1362.636963
Russia,1997,1256.448242
Russia,1998,1176.450684
Russia,1999,1185.992676
Russia,2000,1230.056763
Russia,2001,1199.908081
Russia,2002,1204.939453
Russia,2003,1212.413452
Russia,2004,1161.751953
Russia,2005,1099.902588
Russia,2006,1128.362671
Russia,2007,1092.24353
Russia,2008,1171.354004
Russia,2009,1071.749023
Russia,2010,1053.0177
Russia,2011,1093.417725
Russia,2012,1144.689697
Russia,2013,1052.712769
Russia,2014,1018.227417
Russia,2015,1071.355591
Russia,2016,1037.977539
Russia,2017,976.105896
Russia,2018,1007.855774
Russia,2019,990.7597046
Russia,2020,914.234314
Russia,2021,947.8078613
Saudi Arabia,1965,0
Saudi Arabia,1966,0
Saudi Arabia,1967,0
Saudi Arabia,1968,0
Saudi Arabia,1969,0
Saudi Arabia,1970,0
Saudi Arabia,1971,0
Saudi Arabia,1972,0
Saudi Arabia,1973,0
Saudi Arabia,1974,0
Saudi Arabia,1975,0
Saudi Arabia,1976,0
Saudi Arabia,1977,0
Saudi Arabia,1978,0
Saudi Arabia,1979,0
Saudi Arabia,1980,0
Saudi Arabia,1981,0
Saudi Arabia,1982,0
Saudi Arabia,1983,0
Saudi Arabia,1984,0
Saudi Arabia,1985,0
Saudi Arabia,1986,0
Saudi Arabia,1987,0
Saudi Arabia,1988,0
Saudi Arabia,1989,0
Saudi Arabia,1990,0
Saudi Arabia,1991,0
Saudi Arabia,1992,0
Saudi Arabia,1993,0
Saudi Arabia,1994,0
Saudi Arabia,1995,0
Saudi Arabia,1996,0
Saudi Arabia,1997,0
Saudi Arabia,1998,0
Saudi Arabia,1999,0
Saudi Arabia,2000,0
Saudi Arabia,2001,0.091765277
Saudi Arabia,2002,0.144202784
Saudi Arabia,2003,0.183530837
Saudi Arabia,2004,0.163866669
Saudi Arabia,2005,0.325321376
Saudi Arabia,2006,0.230534166
Saudi Arabia,2007,0.645175815
Saudi Arabia,2008,0.74641943
Saudi Arabia,2009,0.273473889
Saudi Arabia,2010,0.78602916
Saudi Arabia,2011,0.765663862
Saudi Arabia,2012,0.89776665
Saudi Arabia,2013,1.149000525
Saudi Arabia,2014,1.592869401
Saudi Arabia,2015,1.03642416
Saudi Arabia,2016,0.85531193
Saudi Arabia,2017,1.339564443
Saudi Arabia,2018,1.114483595
Saudi Arabia,2019,1.172558069
Saudi Arabia,2020,1.02818501
Saudi Arabia,2021,1.025375605
Singapore,1965,0.046519998
Singapore,1966,0.058150001
Singapore,1967,0.03489
Singapore,1968,0.06978
Singapore,1969,0.03489
Singapore,1970,0.03489
Singapore,1971,0.04617111
Singapore,1972,0.034831945
Singapore,1973,0.050497498
Singapore,1974,0.061836667
Singapore,1975,0.014833333
Singapore,1976,0.039169721
Singapore,1977,0.050497498
Singapore,1978,0.053602777
Singapore,1979,0.007833334
Singapore,1980,0.034634165
Singapore,1981,0.053602777
Singapore,1982,0.018972222
Singapore,1983,0.037936945
Singapore,1984,0.058138333
Singapore,1985,0.131942227
Singapore,1986,0.081630833
Singapore,1987,0.136466384
Singapore,1988,0.159970552
Singapore,1989,0.144305006
Singapore,1990,0.249440283
Singapore,1991,0.147608057
Singapore,1992,0.21480611
Singapore,1993,0.23829861
Singapore,1994,0.285307229
Singapore,1995,0.133163616
Singapore,1996,0.003305556
Singapore,1997,0
Singapore,1998,0
Singapore,1999,0
Singapore,2000,0
Singapore,2001,0
Singapore,2002,0.078328058
Singapore,2003,0.101832226
Singapore,2004,0.080421388
Singapore,2005,0.097691946
Singapore,2006,0.058150001
Singapore,2007,0.094203055
Singapore,2008,0.056986943
Singapore,2009,0.046519998
Singapore,2010,0.090713888
Singapore,2011,0.074431941
Singapore,2012,0.289586931
Singapore,2013,3.0645051
Singapore,2014,4.518255234
Singapore,2015,4.726431847
Singapore,2016,4.954380035
Singapore,2017,10.4460659
Singapore,2018,5.55216217
Singapore,2019,5.325268269
Singapore,2020,5.036952972
Singapore,2021,9.046126366
Slovakia,1965,70.23055267
Slovakia,1966,71.11373138
Slovakia,1967,68.5730896
Slovakia,1968,72.1178894
Slovakia,1969,75.85625458
Slovakia,1970,76.47327423
Slovakia,1971,80.22373962
Slovakia,1972,81.65422821
Slovakia,1973,79.39801025
Slovakia,1974,79.13052368
Slovakia,1975,78.79325104
Slovakia,1976,78.09545135
Slovakia,1977,80.21211243
Slovakia,1978,84.10816193
Slovakia,1979,82.72418976
Slovakia,1980,94.15647888
Slovakia,1981,91.63276672
Slovakia,1982,93.27259827
Slovakia,1983,93.40052795
Slovakia,1984,99.35508728
Slovakia,1985,98.56424713
Slovakia,1986,91.03964233
Slovakia,1987,95.63349152
Slovakia,1988,99.6690979
Slovakia,1989,96.13358307
Slovakia,1990,91.07610321
Slovakia,1991,80.93566132
Slovakia,1992,72.10889435
Slovakia,1993,71.18894958
Slovakia,1994,63.49457932
Slovakia,1995,63.31122971
Slovakia,1996,62.28408051
Slovakia,1997,58.49132919
Slovakia,1998,53.26533127
Slovakia,1999,52.97453308
Slovakia,2000,49.75396729
Slovakia,2001,51.43757248
Slovakia,2002,49.82380295
Slovakia,2003,53.99061203
Slovakia,2004,52.95689011
Slovakia,2005,49.09387207
Slovakia,2006,51.19868088
Slovakia,2007,45.8800354
Slovakia,2008,45.75521088
Slovakia,2009,44.54377365
Slovakia,2010,44.78709412
Slovakia,2011,42.45844269
Slovakia,2012,40.04156494
Slovakia,2013,39.80115128
Slovakia,2014,39.08955765
Slovakia,2015,37.68275833
Slovakia,2016,37.19308853
Slovakia,2017,38.865448
Slovakia,2018,38.57444382
Slovakia,2019,31.42766762
Slovakia,2020,26.94010353
Slovakia,2021,34.0378685
Slovenia,1965,0
Slovenia,1966,0
Slovenia,1967,0
Slovenia,1968,0
Slovenia,1969,0
Slovenia,1970,0
Slovenia,1971,0
Slovenia,1972,0
Slovenia,1973,0
Slovenia,1974,0
Slovenia,1975,0
Slovenia,1976,0
Slovenia,1977,0
Slovenia,1978,0
Slovenia,1979,0
Slovenia,1980,0
Slovenia,1981,0
Slovenia,1982,0
Slovenia,1983,0
Slovenia,1984,0
Slovenia,1985,0
Slovenia,1986,0
Slovenia,1987,0
Slovenia,1988,0
Slovenia,1989,0
Slovenia,1990,18.30096817
Slovenia,1991,16.70882034
Slovenia,1992,17.40545845
Slovenia,1993,16.5901947
Slovenia,1994,15.45278072
Slovenia,1995,16.02962875
Slovenia,1996,14.79335976
Slovenia,1997,16.40178871
Slovenia,1998,16.60996628
Slovenia,1999,15.19459534
Slovenia,2000,15.78777122
Slovenia,2001,16.7383728
Slovenia,2002,18.23345566
Slovenia,2003,17.30133438
Slovenia,2004,17.59021187
Slovenia,2005,17.65080452
Slovenia,2006,17.9983902
Slovenia,2007,18.29556084
Slovenia,2008,17.62707901
Slovenia,2009,16.36615562
Slovenia,2010,16.69720268
Slovenia,2011,16.92710495
Slovenia,2012,16.07212448
Slovenia,2013,15.52471256
Slovenia,2014,12.25306511
Slovenia,2015,12.38263512
Slovenia,2016,13.23552132
Slovenia,2017,13.19451427
Slovenia,2018,12.89889145
Slovenia,2019,12.19452
Slovenia,2020,11.74365997
Slovenia,2021,9.662629128
South Africa,1965,286.7608948
South Africa,1966,283.1323547
South Africa,1967,291.3082275
South Africa,1968,304.9269714
South Africa,1969,307.9275208
South Africa,1970,318.1037598
South Africa,1971,340.1753235
South Africa,1972,342.5846558
South Africa,1973,364.9302063
South Africa,1974,382.2851257
South Africa,1975,408.0100403
South Africa,1976,428.3884583
South Africa,1977,443.7921143
South Africa,1978,431.0310364
South Africa,1979,459.7467651
South Africa,1980,496.7320557
South Africa,1981,588.8600464
South Africa,1982,645.5872192
South Africa,1983,655.7012939
South Africa,1984,706.5366211
South Africa,1985,725.5737305
South Africa,1986,735.6656494
South Africa,1987,748.5730591
South Africa,1988,809.9272461
South Africa,1989,755.8787231
South Africa,1990,782.8977051
South Africa,1991,768.7528687
South Africa,1992,771.6843872
South Africa,1993,774.7294312
South Africa,1994,799.6300049
South Africa,1995,829.7133179
South Africa,1996,842.5073242
South Africa,1997,861.086792
South Africa,1998,835.2280884
South Africa,1999,872.6993408
South Africa,2000,867.9653931
South Africa,2001,871.0688477
South Africa,2002,828.5980835
South Africa,2003,920.9661865
South Africa,2004,1009.106873
South Africa,2005,930.2640381
South Africa,2006,947.5278931
South Africa,2007,972.977478
South Africa,2008,1085.502563
South Africa,2009,1091.169556
South Africa,2010,1079.536255
South Africa,2011,1052.656128
South Africa,2012,1027.383911
South Africa,2013,1027.612183
South Africa,2014,1040.719604
South Africa,2015,976.487793
South Africa,2016,1050.054077
South Africa,2017,1032.944824
South Africa,2018,980.2603149
South Africa,2019,1044.748047
South Africa,2020,988.7806396
South Africa,2021,980.9556274
South America,1965,66.62467957
South America,1966,67.29802704
South America,1967,71.30020905
South America,1968,68.36894226
South America,1969,74.43403625
South America,1970,82.69844818
South America,1971,76.89489746
South America,1972,75.25930023
South America,1973,78.59629822
South America,1974,85.878479
South America,1975,90.08919525
South America,1976,90.75426483
South America,1977,103.4525223
South America,1978,110.9081116
South America,1979,117.4326096
South America,1980,124.2895966
South America,1981,122.7179489
South America,1982,123.0538559
South America,1983,135.7727966
South America,1984,156.7292633
South America,1985,179.8253784
South America,1986,182.3799896
South America,1987,199.6647034
South America,1988,198.1974945
South America,1989,214.5418549
South America,1990,179.8761292
South America,1991,190.3288269
South America,1992,200.2380219
South America,1993,202.4307404
South America,1994,215.739624
South America,1995,219.1800842
South America,1996,225.4737701
South America,1997,242.629837
South America,1998,237.4454346
South America,1999,234.5066376
South America,2000,236.4098511
South America,2001,222.495575
South America,2002,212.983902
South America,2003,222.6734009
South America,2004,234.2243042
South America,2005,220.9019623
South America,2006,255.3773041
South America,2007,272.5182495
South America,2008,292.8236389
South America,2009,245.3158875
South America,2010,301.7665405
South America,2011,318.6210632
South America,2012,336.9368591
South America,2013,365.9592285
South America,2014,383.0173035
South America,2015,374.8722534
South America,2016,360.4757385
South America,2017,358.6936035
South America,2018,350.5870972
South America,2019,345.4646912
South America,2020,306.1016235
South America,2021,340.1932983
South Korea,1965,57.59175873
South Korea,1966,65.20941162
South Korea,1967,62.20886993
South Korea,1968,58.73149872
South Korea,1969,61.33662033
South Korea,1970,65.465271
South Korea,1971,66.16307068
South Korea,1972,67.81452942
South Korea,1973,85.75962067
South Korea,1974,88.44615173
South Korea,1975,93.447052
South Korea,1976,104.1699066
South Korea,1977,113.7181396
South Korea,1978,115.0672226
South Korea,1979,137.7340851
South Korea,1980,153.504364
South Korea,1981,177.2900391
South Korea,1982,179.6904755
South Korea,1983,191.7914886
South Korea,1984,231.0532074
South Korea,1985,256.1170349
South Korea,1986,271.3279114
South Korea,1987,274.9204102
South Korea,1988,292.6375427
South Korea,1989,284.8477783
South Korea,1990,280.5644531
South Korea,1991,281.5180969
South Korea,1992,274.1214294
South Korea,1993,300.5180359
South Korea,1994,308.5729675
South Korea,1995,319.7715149
South Korea,1996,373.322998
South Korea,1997,406.205658
South Korea,1998,419.2684631
South Korea,1999,443.7670593
South Korea,2000,499.2131042
South Korea,2001,531.7724609
South Korea,2002,571.3900146
South Korea,2003,594.5767822
South Korea,2004,618.6973877
South Korea,2005,637.2716675
South Korea,2006,658.8674316
South Korea,2007,693.7644043
South Korea,2008,768.7406616
South Korea,2009,797.7598267
South Korea,2010,897.1591187
South Korea,2011,973.2844849
South Korea,2012,937.8013306
South Korea,2013,948.3567505
South Korea,2014,981.5568848
South Korea,2015,993.2159424
South Korea,2016,947.836853
South Korea,2017,1002.235046
South Korea,2018,1007.748779
South Korea,2019,955.3661499
South Korea,2020,840.1593628
South Korea,2021,843.4017944
South and Central America (BP),1965,67.20981598
South and Central America (BP),1966,67.89775848
South and Central America (BP),1967,71.907341
South and Central America (BP),1968,68.96926117
South and Central America (BP),1969,75.04891968
South and Central America (BP),1970,83.17476654
South and Central America (BP),1971,77.2971344
South and Central America (BP),1972,75.72360992
South and Central America (BP),1973,79.03736115
South and Central America (BP),1974,86.27545929
South and Central America (BP),1975,90.53494263
South and Central America (BP),1976,91.11080933
South and Central America (BP),1977,104.1194611
South and Central America (BP),1978,111.5755539
South and Central America (BP),1979,118.003624
South and Central America (BP),1980,125.108696
South and Central America (BP),1981,123.5216217
South and Central America (BP),1982,124.2334747
South and Central America (BP),1983,138.1498871
South and Central America (BP),1984,158.6409912
South and Central America (BP),1985,183.8200073
South and Central America (BP),1986,185.6035156
South and Central America (BP),1987,204.5868988
South and Central America (BP),1988,202.7086029
South and Central America (BP),1989,218.9372711
South and Central America (BP),1990,183.940979
South and Central America (BP),1991,194.6799469
South and Central America (BP),1992,204.2359924
South and Central America (BP),1993,206.6623383
South and Central America (BP),1994,219.0466766
South and Central America (BP),1995,222.4900208
South and Central America (BP),1996,229.016922
South and Central America (BP),1997,245.9309998
South and Central America (BP),1998,241.030426
South and Central America (BP),1999,239.1119232
South and Central America (BP),2000,243.5203094
South and Central America (BP),2001,230.5292816
South and Central America (BP),2002,229.5189209
South and Central America (BP),2003,243.238205
South and Central America (BP),2004,258.0154419
South and Central America (BP),2005,241.2988434
South and Central America (BP),2006,279.9040833
South and Central America (BP),2007,299.8240662
South and Central America (BP),2008,318.9025269
South and Central America (BP),2009,269.8383484
South and Central America (BP),2010,325.3200073
South and Central America (BP),2011,346.9414063
South and Central America (BP),2012,365.0917664
South and Central America (BP),2013,398.9432373
South and Central America (BP),2014,418.4577637
South and Central America (BP),2015,411.9508667
South and Central America (BP),2016,399.0772095
South and Central America (BP),2017,390.6479492
South and Central America (BP),2018,386.5152283
South and Central America (BP),2019,395.1336975
South and Central America (BP),2020,365.2174988
South and Central America (BP),2021,405.91922
Spain,1965,112.810997
Spain,1966,104.3676224
Spain,1967,106.0655975
Spain,1968,107.3681564
Spain,1969,108.0427017
Spain,1970,114.1368179
Spain,1971,114.7066879
Spain,1972,117.4746323
Spain,1973,115.0555878
Spain,1974,111.4386597
Spain,1975,123.49897
Spain,1976,119.6145477
Spain,1977,128.1277161
Spain,1978,110.1128387
Spain,1979,125.4993286
Spain,1980,144.6655731
Spain,1981,178.4623566
Spain,1982,197.7681427
Spain,1983,208.0141754
Spain,1984,211.4799194
Spain,1985,209.084137
Spain,1986,216.6669006
Spain,1987,210.2006226
Spain,1988,182.3816528
Spain,1989,224.8311615
Spain,1990,223.4355621
Spain,1991,232.5883636
Spain,1992,237.2985229
Spain,1993,213.457016
Spain,1994,220.0628662
Spain,1995,220.5862122
Spain,1996,186.3940125
Spain,1997,213.4686432
Spain,1998,203.4203339
Spain,1999,227.9828949
Spain,2000,243.4856873
Spain,2001,222.9238434
Spain,2002,251.1847382
Spain,2003,234.1002655
Spain,2004,244.7998657
Spain,2005,238.5661926
Spain,2006,208.2700348
Spain,2007,233.030304
Spain,2008,157.0515137
Spain,2009,109.6708984
Spain,2010,80.21211243
Spain,2011,148.7593231
Spain,2012,180.1719666
Spain,2013,132.5471039
Spain,2014,135.3615723
Spain,2015,159.1729736
Spain,2016,122.0701065
Spain,2017,156.4097748
Spain,2018,134.0218811
Spain,2019,58.98408127
Spain,2020,34.38603592
Spain,2021,44.66680908
Sri Lanka,1965,0
Sri Lanka,1966,0
Sri Lanka,1967,0
Sri Lanka,1968,0
Sri Lanka,1969,0
Sri Lanka,1970,0
Sri Lanka,1971,0
Sri Lanka,1972,0
Sri Lanka,1973,0
Sri Lanka,1974,0
Sri Lanka,1975,0
Sri Lanka,1976,0.005138889
Sri Lanka,1977,0.0293075
Sri Lanka,1978,0.030479999
Sri Lanka,1979,0.019777779
Sri Lanka,1980,0.026666667
Sri Lanka,1981,0.014805555
Sri Lanka,1982,0.207058057
Sri Lanka,1983,0.208083883
Sri Lanka,1984,0.404444993
Sri Lanka,1985,0.244718328
Sri Lanka,1986,0.091586389
Sri Lanka,1987,0.085724719
Sri Lanka,1988,0.043961387
Sri Lanka,1989,0.005138889
Sri Lanka,1990,0
Sri Lanka,1991,0.006583333
Sri Lanka,1992,0.006583333
Sri Lanka,1993,0.004472222
Sri Lanka,1994,0.004027778
Sri Lanka,1995,0.011638889
Sri Lanka,1996,0.002416667
Sri Lanka,1997,0
Sri Lanka,1998,0.002272222
Sri Lanka,1999,0
Sri Lanka,2000,0.003944444
Sri Lanka,2001,0.001025
Sri Lanka,2002,0.12653555
Sri Lanka,2003,0.694883347
Sri Lanka,2004,0.182806104
Sri Lanka,2005,0.679496646
Sri Lanka,2006,0.509659171
Sri Lanka,2007,0.49720332
Sri Lanka,2008,0.670338035
Sri Lanka,2009,0.682280838
Sri Lanka,2010,0.697008073
Sri Lanka,2011,3.478507996
Sri Lanka,2012,5.303183079
Sri Lanka,2013,5.578877449
Sri Lanka,2014,10.70720196
Sri Lanka,2015,14.40901566
Sri Lanka,2016,15.25402451
Sri Lanka,2017,15.80133343
Sri Lanka,2018,15.26999187
Sri Lanka,2019,16.29716682
Sri Lanka,2020,17.49186707
Sri Lanka,2021,16.77747917
Sweden,1965,25.92704964
Sweden,1966,24.74041748
Sweden,1967,24.55677986
Sweden,1968,21.45431519
Sweden,1969,20.94909668
Sweden,1970,22.13014603
Sweden,1971,19.94935799
Sweden,1972,17.13963127
Sweden,1973,18.94521141
Sweden,1974,20.93002319
Sweden,1975,22.57523727
Sweden,1976,21.67134285
Sweden,1977,17.20196724
Sweden,1978,17.64604759
Sweden,1979,20.84662437
Sweden,1980,19.86897087
Sweden,1981,17.08528328
Sweden,1982,19.00960732
Sweden,1983,23.82295036
Sweden,1984,28.74689484
Sweden,1985,33.84138107
Sweden,1986,36.07909775
Sweden,1987,35.62356186
Sweden,1988,34.97160721
Sweden,1989,32.97283936
Sweden,1990,34.45711899
Sweden,1991,33.63650513
Sweden,1992,31.32086945
Sweden,1993,31.88939095
Sweden,1994,32.36446381
Sweden,1995,32.36418533
Sweden,1996,35.84236908
Sweden,1997,30.62597656
Sweden,1998,30.83333969
Sweden,1999,29.47319984
Sweden,2000,29.83794022
Sweden,2001,32.33393478
Sweden,2002,34.72240067
Sweden,2003,34.04327774
Sweden,2004,35.02479172
Sweden,2005,32.01512146
Sweden,2006,35.3498497
Sweden,2007,32.93782425
Sweden,2008,32.94724274
Sweden,2009,23.22745895
Sweden,2010,32.0307312
Sweden,2011,28.60131073
Sweden,2012,24.52861214
Sweden,2013,25.03748322
Sweden,2014,23.4854126
Sweden,2015,23.46832848
Sweden,2016,23.02859688
Sweden,2017,22.96995926
Sweden,2018,23.03244781
Sweden,2019,22.85297394
Sweden,2020,18.89445877
Sweden,2021,15.74891281
Switzerland,1965,14.83333302
Switzerland,1966,12.26388931
Switzerland,1967,10.34444427
Switzerland,1968,9.777777672
Switzerland,1969,8.844444275
Switzerland,1970,7.588889122
Switzerland,1971,5.125
Switzerland,1972,4.336111069
Switzerland,1973,4.116666794
Switzerland,1974,3.549999952
Switzerland,1975,2.661111116
Switzerland,1976,2.5
Switzerland,1977,2.916666746
Switzerland,1978,2.625
Switzerland,1979,2.713888884
Switzerland,1980,3.972222328
Switzerland,1981,5.875
Switzerland,1982,5.197222233
Switzerland,1983,4.536110878
Switzerland,1984,5.827777863
Switzerland,1985,5.852777958
Switzerland,1986,5.036110878
Switzerland,1987,4.686110973
Switzerland,1988,4
Switzerland,1989,4.136111259
Switzerland,1990,4.136111259
Switzerland,1991,3.513888836
Switzerland,1992,2.433333397
Switzerland,1993,2.038888931
Switzerland,1994,2.063888788
Switzerland,1995,2.213888884
Switzerland,1996,1.655555606
Switzerland,1997,1.274999976
Switzerland,1998,1.058333278
Switzerland,1999,1.100000024
Switzerland,2000,1.602777719
Switzerland,2001,1.674999952
Switzerland,2002,1.544444442
Switzerland,2003,1.586111069
Switzerland,2004,1.505555511
Switzerland,2005,1.677777767
Switzerland,2006,1.811111093
Switzerland,2007,2.027777672
Switzerland,2008,1.822222233
Switzerland,2009,1.719444394
Switzerland,2010,1.725000024
Switzerland,2011,1.594444394
Switzerland,2012,1.436111093
Switzerland,2013,1.547222257
Switzerland,2014,1.583333373
Switzerland,2015,1.447222233
Switzerland,2016,1.330555558
Switzerland,2017,1.280555606
Switzerland,2018,1.191666722
Switzerland,2019,1.058333278
Switzerland,2020,1.016666651
Switzerland,2021,1.013888836
Taiwan,1965,34.71554947
Taiwan,1966,34.52946854
Taiwan,1967,35.0411911
Taiwan,1968,35.32030869
Taiwan,1969,32.42443848
Taiwan,1970,31.68012047
Taiwan,1971,28.13297081
Taiwan,1972,26.79552078
Taiwan,1973,23.98106003
Taiwan,1974,24.41136932
Taiwan,1975,22.25982094
Taiwan,1976,23.57401085
Taiwan,1977,26.99323082
Taiwan,1978,29.78442955
Taiwan,1979,37.59978867
Taiwan,1980,44.48474884
Taiwan,1981,41.05390167
Taiwan,1982,48.15366745
Taiwan,1983,64.99984741
Taiwan,1984,75.40771484
Taiwan,1985,79.881073
Taiwan,1986,97.24753571
Taiwan,1987,105.2152481
Taiwan,1988,121.9339371
Taiwan,1989,127.1846695
Taiwan,1990,125.6601028
Taiwan,1991,137.6406403
Taiwan,1992,159.0231323
Taiwan,1993,178.8140106
Taiwan,1994,186.0962372
Taiwan,1995,191.8517303
Taiwan,1996,216.3776245
Taiwan,1997,247.4833832
Taiwan,1998,268.503418
Taiwan,1999,277.2956848
Taiwan,2000,326.8559875
Taiwan,2001,342.9975891
Taiwan,2002,371.8858337
Taiwan,2003,396.4477844
Taiwan,2004,412.379425
Taiwan,2005,419.9425659
Taiwan,2006,440.8106079
Taiwan,2007,461.682373
Taiwan,2008,442.0050659
Taiwan,2009,421.60495
Taiwan,2010,452.3208008
Taiwan,2011,468.8568726
Taiwan,2012,458.4303589
Taiwan,2013,467.624054
Taiwan,2014,472.6248779
Taiwan,2015,458.4512329
Taiwan,2016,464.033844
Taiwan,2017,471.0609131
Taiwan,2018,473.563446
Taiwan,2019,464.1584778
Taiwan,2020,433.2325745
Taiwan,2021,465.1392212
Thailand,1965,0.52335
Thailand,1966,0.755949974
Thailand,1967,1.349079967
Thailand,1968,1.488639951
Thailand,1969,1.581680059
Thailand,1970,1.686349988
Thailand,1971,1.328727484
Thailand,1972,1.044397235
Thailand,1973,1.118189692
Thailand,1974,1.676755309
Thailand,1975,1.602718592
Thailand,1976,1.858997226
Thailand,1977,1.788019419
Thailand,1978,2.302681923
Thailand,1979,4.841894627
Thailand,1980,5.235454082
Thailand,1981,5.823664665
Thailand,1982,7.591517448
Thailand,1983,7.289032936
Thailand,1984,9.178233147
Thailand,1985,18.43501472
Thailand,1986,18.08709908
Thailand,1987,26.11432838
Thailand,1988,26.90623856
Thailand,1989,32.77128983
Thailand,1990,45.35102081
Thailand,1991,53.11427689
Thailand,1992,56.84661865
Thailand,1993,63.31914139
Thailand,1994,73.2166214
Thailand,1995,83.52327728
Thailand,1996,101.6228104
Thailand,1997,104.8038559
Thailand,1998,84.08473206
Thailand,1999,89.39646149
Thailand,2000,91.69589996
Thailand,2001,102.0776443
Thailand,2002,108.9419022
Thailand,2003,111.2721939
Thailand,2004,124.6728821
Thailand,2005,134.7621307
Thailand,2006,143.8184662
Thailand,2007,161.6282349
Thailand,2008,174.3093414
Thailand,2009,174.8950348
Thailand,2010,179.4847412
Thailand,2011,182.5188751
Thailand,2012,191.5616913
Thailand,2013,188.5352783
Thailand,2014,207.8704071
Thailand,2015,204.0737305
Thailand,2016,208.0302887
Thailand,2017,208.8567047
Thailand,2018,222.6697693
Thailand,2019,198.4528809
Thailand,2020,212.1832733
Thailand,2021,224.385376
Trinidad and Tobago,1965,0
Trinidad and Tobago,1966,0
Trinidad and Tobago,1967,0
Trinidad and Tobago,1968,0
Trinidad and Tobago,1969,0
Trinidad and Tobago,1970,0
Trinidad and Tobago,1971,0
Trinidad and Tobago,1972,0
Trinidad and Tobago,1973,0
Trinidad and Tobago,1974,0
Trinidad and Tobago,1975,0
Trinidad and Tobago,1976,0
Trinidad and Tobago,1977,0
Trinidad and Tobago,1978,0
Trinidad and Tobago,1979,0
Trinidad and Tobago,1980,0
Trinidad and Tobago,1981,0
Trinidad and Tobago,1982,0
Trinidad and Tobago,1983,0
Trinidad and Tobago,1984,0
Trinidad and Tobago,1985,0
Trinidad and Tobago,1986,0
Trinidad and Tobago,1987,0
Trinidad and Tobago,1988,0
Trinidad and Tobago,1989,0
Trinidad and Tobago,1990,0
Trinidad and Tobago,1991,0
Trinidad and Tobago,1992,0
Trinidad and Tobago,1993,0
Trinidad and Tobago,1994,0
Trinidad and Tobago,1995,0
Trinidad and Tobago,1996,0
Trinidad and Tobago,1997,0
Trinidad and Tobago,1998,0
Trinidad and Tobago,1999,0
Trinidad and Tobago,2000,0
Trinidad and Tobago,2001,0
Trinidad and Tobago,2002,0
Trinidad and Tobago,2003,0
Trinidad and Tobago,2004,0
Trinidad and Tobago,2005,0
Trinidad and Tobago,2006,0
Trinidad and Tobago,2007,0
Trinidad and Tobago,2008,0
Trinidad and Tobago,2009,0
Trinidad and Tobago,2010,0
Trinidad and Tobago,2011,0
Trinidad and Tobago,2012,0
Trinidad and Tobago,2013,0
Trinidad and Tobago,2014,0
Trinidad and Tobago,2015,0
Trinidad and Tobago,2016,0
Trinidad and Tobago,2017,0
Trinidad and Tobago,2018,0
Trinidad and Tobago,2019,0
Trinidad and Tobago,2020,0
Trinidad and Tobago,2021,0
Turkey,1965,42.68209839
Turkey,1966,47.49692154
Turkey,1967,42.1006012
Turkey,1968,45.76404953
Turkey,1969,48.61339951
Turkey,1970,53.84690094
Turkey,1971,55.35879898
Turkey,1972,59.40604019
Turkey,1973,60.7202301
Turkey,1974,66.22122192
Turkey,1975,68.76818848
Turkey,1976,72.14089203
Turkey,1977,74.32733154
Turkey,1978,75.40892029
Turkey,1979,77.28134918
Turkey,1980,81.80541992
Turkey,1981,83.50340271
Turkey,1982,93.77268982
Turkey,1983,103.1813583
Turkey,1984,115.9394684
Turkey,1985,138.7807922
Turkey,1986,152.7251587
Turkey,1987,161.238327
Turkey,1988,155.8885193
Turkey,1989,175.6711426
Turkey,1990,186.5219421
Turkey,1991,199.2567902
Turkey,1992,198.5357361
Turkey,1993,183.7074738
Turkey,1994,184.2540894
Turkey,1995,192.3369446
Turkey,1996,216.35289
Turkey,1997,241.6946564
Turkey,1998,250.7660675
Turkey,1999,232.9954224
Turkey,2000,261.2214355
Turkey,2001,214.6083832
Turkey,2002,224.144989
Turkey,2003,242.0900726
Turkey,2004,256.8601685
Turkey,2005,257.6859131
Turkey,2006,304.3338318
Turkey,2007,342.6663208
Turkey,2008,344.2014771
Turkey,2009,359.34375
Turkey,2010,365.6239319
Turkey,2011,394.010437
Turkey,2012,424.4368591
Turkey,2013,367.0916443
Turkey,2014,420.1453857
Turkey,2015,404.026062
Turkey,2016,447.2601624
Turkey,2017,458.9118347
Turkey,2018,475.2202454
Turkey,2019,487.5264587
Turkey,2020,472.3667603
Turkey,2021,484.0746155
Turkmenistan,1965,0
Turkmenistan,1966,0
Turkmenistan,1967,0
Turkmenistan,1968,0
Turkmenistan,1969,0
Turkmenistan,1970,0
Turkmenistan,1971,0
Turkmenistan,1972,0
Turkmenistan,1973,0
Turkmenistan,1974,0
Turkmenistan,1975,0
Turkmenistan,1976,0
